,Date,Ticker,Close,Sector,Close_z
376,2024-02-05,ABBV,171.25999450683594,Health Care,-0.6934539094375115
377,2024-02-06,ABBV,173.2899932861328,Health Care,-0.5497078285728271
378,2024-02-07,ABBV,175.00999450683594,Health Care,-0.4279129599846872
379,2024-02-08,ABBV,174.7899932861328,Health Care,-0.4434914487916974
380,2024-02-09,ABBV,174.0800018310547,Health Care,-0.4937665968143207
381,2024-02-12,ABBV,173.07000732421875,Health Care,-0.5652852368909479
382,2024-02-13,ABBV,173.2899932861328,Health Care,-0.5497078285728271
383,2024-02-14,ABBV,174.4199981689453,Health Care,-0.4696911433812648
384,2024-02-15,ABBV,176.58999633789062,Health Care,-0.3160315769565638
385,2024-02-16,ABBV,177.49000549316406,Health Care,-0.2523011007945523
386,2024-02-20,ABBV,175.75,Health Care,-0.375512490316663
387,2024-02-21,ABBV,175.13999938964844,Health Care,-0.41870719464721134
388,2024-02-22,ABBV,176.75,Health Care,-0.3047015704625765
389,2024-02-23,ABBV,178.08999633789062,Health Care,-0.20981519717543407
390,2024-02-26,ABBV,178.80999755859375,Health Care,-0.15883124844138063
391,2024-02-27,ABBV,178.99000549316406,Health Care,-0.1460847210134226
392,2024-02-28,ABBV,178.0,Health Care,-0.2161879206449684
393,2024-02-29,ABBV,176.0500030517578,Health Care,-0.3542689982626592
394,2024-03-01,ABBV,178.91000366210938,Health Care,-0.15174972426041622
395,2024-03-04,ABBV,177.0500030517578,Health Care,-0.2834580784085727
396,2024-03-05,ABBV,179.16000366210938,Health Care,-0.1340469942968946
397,2024-03-06,ABBV,181.05999755859372,Health Care,0.0004933212303119656
398,2024-03-07,ABBV,180.57000732421875,Health Care,-0.034203337985299204
399,2024-03-08,ABBV,178.85000610351562,Health Care,-0.15599820657343913
400,2024-03-11,ABBV,179.6300048828125,Health Care,-0.1007657755263628
401,2024-03-12,ABBV,180.9199981689453,Health Care,-0.009420164329702555
402,2024-03-13,ABBV,179.86000061035156,Health Care,-0.08447956649681194
403,2024-03-14,ABBV,181.1999969482422,Health Care,0.010406806790330512
404,2024-03-15,ABBV,177.8800048828125,Health Care,-0.22468488527101416
405,2024-03-18,ABBV,178.49000549316406,Health Care,-0.18149018094046585
406,2024-03-19,ABBV,179.66000366210938,Health Care,-0.09864153436985136
407,2024-03-20,ABBV,176.27000427246094,Health Care,-0.338690509455649
408,2024-03-21,ABBV,177.5,Health Care,-0.25159338057201164
409,2024-03-22,ABBV,178.4499969482422,Health Care,-0.18432322280840735
410,2024-03-25,ABBV,178.52999877929688,Health Care,-0.1786582195614137
411,2024-03-26,ABBV,179.19000244140625,Health Care,-0.13192275314038315
412,2024-03-27,ABBV,180.3500061035156,Health Care,-0.04978182679231139
413,2024-03-28,ABBV,182.1000061035156,Health Care,0.07413728295233997
414,2024-04-01,ABBV,180.75999450683597,Health Care,-0.02075017082368783
415,2024-04-02,ABBV,180.69000244140625,Health Care,-0.025706373359253423
416,2024-04-03,ABBV,177.3300018310547,Health Care,-0.2636311072885396
417,2024-04-04,ABBV,167.89999389648438,Health Care,-0.9313786433667978
418,2024-04-05,ABBV,170.0,Health Care,-0.7826752794776604
419,2024-04-08,ABBV,169.8000030517578,Health Care,-0.7968372473506997
420,2024-04-09,ABBV,170.13999938964844,Health Care,-0.7727617939176438
421,2024-04-10,ABBV,169.02999877929688,Health Care,-0.8513619581752354
422,2024-04-11,ABBV,167.52000427246094,Health Care,-0.9582860581789058
423,2024-04-12,ABBV,162.27999877929688,Health Care,-1.3293356671903191
424,2024-04-15,ABBV,161.6699981689453,Health Care,-1.3725303715208677
425,2024-04-16,ABBV,162.5399932861328,Health Care,-1.310925217004257
426,2024-04-17,ABBV,164.25,Health Care,-1.1898380686386576
427,2024-04-18,ABBV,164.66000366210938,Health Care,-1.1608053321811487
428,2024-04-19,ABBV,166.41000366210938,Health Care,-1.0368862224364974
429,2024-04-22,ABBV,167.88999938964844,Health Care,-0.9320863635893384
430,2024-04-23,ABBV,169.5399932861328,Health Care,-0.8152487780256514
431,2024-04-24,ABBV,167.8000030517578,Health Care,-0.9384590870588727
432,2024-04-25,ABBV,167.2899932861328,Health Care,-0.974573347697346
433,2024-04-26,ABBV,159.6199951171875,Health Care,-1.5176929733195228
434,2024-04-29,ABBV,161.52000427246094,Health Care,-1.3831515773034249
435,2024-04-30,ABBV,162.63999938964844,Health Care,-1.3038436928232926
436,2024-05-01,ABBV,161.72000122070312,Health Care,-1.3689896094303853
437,2024-05-02,ABBV,160.80999755859375,Health Care,-1.4334278058149375
438,2024-05-03,ABBV,163.7899932861328,Health Care,-1.2224115671866487
439,2024-05-06,ABBV,162.72999572753906,Health Care,-1.297470969353758
440,2024-05-07,ABBV,162.5500030517578,Health Care,-1.310216416292827
441,2024-05-08,ABBV,160.4499969482422,Health Care,-1.4589197801819642
442,2024-05-09,ABBV,160.39999389648438,Health Care,-1.4624605422724464
443,2024-05-10,ABBV,160.75,Health Care,-1.4376762881279603
444,2024-05-13,ABBV,161.27999877929688,Health Care,-1.4001465870444056
445,2024-05-14,ABBV,161.58999633789062,Health Care,-1.3781953747678612
446,2024-05-15,ABBV,163.7899932861328,Health Care,-1.2224115671866487
447,2024-05-16,ABBV,164.35000610351562,Health Care,-1.1827565444576933
448,2024-05-17,ABBV,166.4199981689453,Health Care,-1.0361785022139567
449,2024-05-20,ABBV,164.55999755859375,Health Care,-1.1678868563621132
450,2024-05-21,ABBV,162.92999267578125,Health Care,-1.2833090014807187
451,2024-05-22,ABBV,159.61000061035156,Health Care,-1.5184006935420635
452,2024-05-23,ABBV,158.25999450683594,Health Care,-1.6139958675406358
453,2024-05-24,ABBV,157.05999755859375,Health Care,-1.698968755267762
454,2024-05-28,ABBV,155.33999633789062,Health Care,-1.8207636238559017
455,2024-05-29,ABBV,154.7899932861328,Health Care,-1.8597098458734271
456,2024-05-30,ABBV,156.30999755859375,Health Care,-1.7520769451583267
457,2024-05-31,ABBV,161.24000549316406,Health Care,-1.4029785484234578
458,2024-06-03,ABBV,160.19000244140625,Health Care,-1.4773302303680265
459,2024-06-04,ABBV,162.13999938964844,Health Care,-1.3392491527503358
460,2024-06-05,ABBV,165.44000244140625,Health Care,-1.1055729011340725
461,2024-06-06,ABBV,168.57000732421875,Health Care,-0.8839343762343371
462,2024-06-07,ABBV,169.4199981689453,Health Care,-0.8237457426516972
463,2024-06-10,ABBV,170.4600067138672,Health Care,-0.7501017809296692
464,2024-06-11,ABBV,167.6999969482422,Health Care,-0.9455406112398371
465,2024-06-12,ABBV,166.08999633789062,Health Care,-1.059546235424472
466,2024-06-13,ABBV,166.55999755859375,Health Care,-1.0262650166539402
467,2024-06-14,ABBV,168.58999633789062,Health Care,-0.8825189357892558
468,2024-06-17,ABBV,169.67999267578125,Health Care,-0.805335292465635
469,2024-06-18,ABBV,171.36000061035156,Health Care,-0.6863723852565471
470,2024-06-20,ABBV,172.1300048828125,Health Care,-0.6318476744320115
471,2024-06-21,ABBV,170.38999938964844,Health Care,-0.7550590639541221
472,2024-06-24,ABBV,172.74000549316406,Health Care,-0.5886529701014631
473,2024-06-25,ABBV,170.75,Health Care,-0.7295670895870955
474,2024-06-26,ABBV,171.14999389648438,Health Care,-0.7012431538410167
475,2024-06-27,ABBV,168.99000549316406,Health Care,-0.8541939195542875
476,2024-06-28,ABBV,171.52000427246094,Health Care,-0.6750423787625598
477,2024-07-01,ABBV,170.3699951171875,Health Care,-0.756475584888093
478,2024-07-02,ABBV,165.9600067138672,Health Care,-1.0687509202730585
479,2024-07-03,ABBV,163.83999633789062,Health Care,-1.2188708050961665
480,2024-07-05,ABBV,167.25,Health Care,-0.9774053090763982
481,2024-07-08,ABBV,166.52000427246094,Health Care,-1.0290969780329924
482,2024-07-09,ABBV,168.0500030517578,Health Care,-0.9207563570953511
483,2024-07-10,ABBV,168.13999938964844,Health Care,-0.9143836336258168
484,2024-07-11,ABBV,169.91000366210938,Health Care,-0.7890480029471947
485,2024-07-12,ABBV,170.27999877929688,Health Care,-0.7628483083576273
486,2024-07-15,ABBV,168.02999877929688,Health Care,-0.9221728780293219
487,2024-07-16,ABBV,169.1999969482422,Health Care,-0.8393242314587074
488,2024-07-17,ABBV,175.27000427246094,Health Care,-0.4095014293097355
489,2024-07-18,ABBV,171.13999938964844,Health Care,-0.7019508740635573
490,2024-07-19,ABBV,172.32000732421875,Health Care,-0.6183934267815128
491,2024-07-22,ABBV,173.61000061035156,Health Care,-0.5270478155848525
492,2024-07-23,ABBV,173.14999389648438,Health Care,-0.5596213141328437
493,2024-07-24,ABBV,176.2100067138672,Health Care,-0.3429389917686719
494,2024-07-25,ABBV,182.1699981689453,Health Care,0.07909348548790555
495,2024-07-26,ABBV,185.16000366210935,Health Care,0.2908185248276223
496,2024-07-29,ABBV,181.94000244140625,Health Care,0.0628072764583547
497,2024-07-30,ABBV,186.77999877929688,Health Care,0.4055318692347999
498,2024-07-31,ABBV,185.32000732421875,Health Care,0.3021485313216116
499,2024-08-01,ABBV,189.7100067138672,Health Care,0.6130084262614958
500,2024-08-02,ABBV,189.2899932861328,Health Care,0.5832668890925568
501,2024-08-05,ABBV,184.3600006103516,Health Care,0.2341695728465793
502,2024-08-06,ABBV,185.7100067138672,Health Care,0.3297647468451498
503,2024-08-07,ABBV,187.50999450683597,Health Care,0.457223538191396
504,2024-08-08,ABBV,190.3999938964844,Health Care,0.6618670533501504
505,2024-08-09,ABBV,189.92999267578125,Health Care,0.6285858345796166
506,2024-08-12,ABBV,190.17999267578125,Health Care,0.6462885645431382
507,2024-08-13,ABBV,191.22999572753903,Health Care,0.7206402464877049
508,2024-08-14,ABBV,193.0,Health Care,0.845975877166329
509,2024-08-15,ABBV,193.3999938964844,Health Care,0.8742998129124099
510,2024-08-16,ABBV,193.8999938964844,Health Care,0.9097052728394531
511,2024-08-19,ABBV,196.8699951171875,Health Care,1.120013791245199
512,2024-08-20,ABBV,196.1499938964844,Health Care,1.0690298425111477
513,2024-08-21,ABBV,196.52999877929688,Health Care,1.0959383378121432
514,2024-08-22,ABBV,196.3699951171875,Health Care,1.0846083313181558
515,2024-08-23,ABBV,197.5500030517578,Health Care,1.1681657786002004
516,2024-08-26,ABBV,197.44000244140625,Health Care,1.1603765341966954
517,2024-08-27,ABBV,195.9199981689453,Health Care,1.052743633481595
518,2024-08-28,ABBV,195.3999938964844,Health Care,1.0159216526205828
519,2024-08-29,ABBV,195.17999267578125,Health Care,1.0003431638135707
520,2024-08-30,ABBV,196.30999755859372,Health Care,1.080359849005131
521,2024-09-03,ABBV,197.69000244140625,Health Care,1.178079264160217
522,2024-09-04,ABBV,197.00999450683597,Health Care,1.1299272768052178
523,2024-09-05,ABBV,192.8600006103516,Health Care,0.8360623916063145
524,2024-09-06,ABBV,193.3999938964844,Health Care,0.8742998129124099
525,2024-09-09,ABBV,196.4199981689453,Health Care,1.0881490934086382
526,2024-09-10,ABBV,199.3500061035156,Health Care,1.295625650435332
527,2024-09-11,ABBV,194.58999633789065,Health Care,0.9585649804169951
528,2024-09-12,ABBV,194.0200042724609,Health Care,0.9182033179543843
529,2024-09-13,ABBV,194.2100067138672,Health Care,0.931657565604885
530,2024-09-16,ABBV,195.72999572753903,Health Care,1.039289385831094
531,2024-09-17,ABBV,193.4499969482422,Health Care,0.87784057500289
532,2024-09-18,ABBV,192.94000244140625,Health Care,0.8417273948533062
533,2024-09-19,ABBV,193.6199951171875,Health Care,0.8898783017194181
534,2024-09-20,ABBV,193.47000122070312,Health Care,0.8792570959368609
535,2024-09-23,ABBV,193.8300018310547,Health Care,0.9047490703038875
536,2024-09-24,ABBV,193.50999450683597,Health Care,0.8820890573159149
537,2024-09-25,ABBV,191.25999450683597,Health Care,0.7227644876442203
538,2024-09-26,ABBV,191.8999938964844,Health Care,0.7680834331312801
539,2024-09-27,ABBV,194.7899932861328,Health Care,0.9727269482900325
540,2024-09-30,ABBV,197.47999572753903,Health Care,1.1632084955757453
541,2024-10-01,ABBV,196.9600067138672,Health Care,1.1263875952036229
542,2024-10-02,ABBV,196.82000732421875,Health Care,1.1164741096436064
543,2024-10-03,ABBV,195.4499969482422,Health Care,1.0194624147110631
544,2024-10-04,ABBV,194.2899932861328,Health Care,0.9373214883629892
545,2024-10-07,ABBV,193.6100006103516,Health Care,0.8891705814968793
546,2024-10-08,ABBV,193.00999450683597,Health Care,0.8466835973888717
547,2024-10-09,ABBV,194.75,Health Care,0.9698949869109804
548,2024-10-10,ABBV,194.3500061035156,Health Care,0.9415710511648995
549,2024-10-11,ABBV,194.19000244140625,Health Care,0.9302410446709142
550,2024-10-14,ABBV,195.6499938964844,Health Care,1.0336243825841045
551,2024-10-15,ABBV,191.8600006103516,Health Care,0.765251471752228
552,2024-10-16,ABBV,190.4600067138672,Health Care,0.6661166161520606
553,2024-10-17,ABBV,188.57000732421875,Health Care,0.5322840208473928
554,2024-10-18,ABBV,188.8600006103516,Health Care,0.5528187121899685
555,2024-10-21,ABBV,186.5399932861328,Health Care,0.38853685949381894
556,2024-10-22,ABBV,188.75999450683597,Health Care,0.5457371880090041
557,2024-10-23,ABBV,187.8800048828125,Health Care,0.48342431326985075
558,2024-10-24,ABBV,189.6499938964844,Health Care,0.6087588634595855
559,2024-10-25,ABBV,187.8500061035156,Health Care,0.4813000721133373
560,2024-10-28,ABBV,189.67999267578125,Health Care,0.610883104616095
561,2024-10-29,ABBV,189.4499969482422,Health Care,0.594596895586544
562,2024-10-30,ABBV,201.5,Health Care,1.4478686959260643
563,2024-10-31,ABBV,203.8699951171875,Health Care,1.6156902302238045
564,2024-11-01,ABBV,203.5500030517578,Health Care,1.5930312977247194
565,2024-11-04,ABBV,200.47000122070312,Health Care,1.3749335349154663
566,2024-11-05,ABBV,201.67999267578125,Health Care,1.460614142865133
567,2024-11-06,ABBV,201.1999969482422,Health Care,1.4266252038720604
568,2024-11-07,ABBV,200.50999450683597,Health Care,1.3777654962945205
569,2024-11-08,ABBV,199.5,Health Care,1.3062468562178913
570,2024-11-11,ABBV,174.42999267578125,Health Care,-0.46898342315872404
571,2024-11-12,ABBV,171.08999633789062,Health Care,-0.7054916361540395
572,2024-11-13,ABBV,170.35000610351562,Health Care,-0.7578910253331743
573,2024-11-14,ABBV,169.6300048828125,Health Care,-0.8088749740672277
574,2024-11-15,ABBV,164.99000549316406,Health Care,-1.1374375989706336
575,2024-11-18,ABBV,166.27999877929688,Health Care,-1.0460919877739732
576,2024-11-19,ABBV,166.57000732421875,Health Care,-1.02555621594251
577,2024-11-20,ABBV,167.75999450683594,Health Care,-0.9412921289268142
578,2024-11-21,ABBV,171.72999572753906,Health Care,-0.6601726906669797
579,2024-11-22,ABBV,176.9499969482422,Health Care,-0.2905396025895371
580,2024-11-25,ABBV,177.05999755859375,Health Care,-0.282750358186032
581,2024-11-26,ABBV,181.13999938964844,Health Care,0.006158324477307623
582,2024-11-27,ABBV,183.0800018310547,Health Care,0.1435316818724577
583,2024-11-29,ABBV,182.92999267578125,Health Care,0.13290939560101112
584,2024-12-02,ABBV,181.7700042724609,Health Care,0.0507695497418247
585,2024-12-03,ABBV,181.5,Health Care,0.03165029884433433
586,2024-12-04,ABBV,176.4600067138672,Health Care,-0.32523626180515025
